,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
6970,18.7,1,25000.0,1,2.13,78.7,5.0,16.6,1,0,7.1,0.3999999999999999,0.3599999999999999,0.3799999999999999,2,2,0,1.0
6971,20.9,1,27138.0,1,5.19,84.2,2.0,37.6,1,1,5.0,1.97,2.03,2.02,1,2,2,-2.7755575615628914e-17
6972,25.2,1,34856.0,1,3.03,80.8,2.0,25.9,0,0,2.5,3.23,3.47,3.51,3,4,1,-2.7755575615628914e-17
6973,23.6,0,31520.0,1,4.3,73.4,1.0,26.1,0,0,5.5,1.02,0.8700000000000001,0.8700000000000001,0,2,2,-2.7755575615628914e-17
6974,24.0,0,52694.0,1,2.72,82.7,4.0,27.9,1,0,5.0,3.73,3.97,3.95,2,3,1,-2.7755575615628914e-17
6975,21.1,1,43133.0,1,3.34,74.0,5.0,26.6,0,0,8.0,1.16,1.08,1.08,2,0,0,-2.7755575615628914e-17
6976,21.7,0,25000.0,0,4.92,84.1,3.0,33.2,1,0,4.8,2.34,2.17,2.18,3,3,0,-2.7755575615628914e-17
6977,23.2,0,36707.61552824146,1,4.9140312909439885,78.9,1.0,55.4,1,0,6.8030765680580725,1.77,1.36,1.34,3,3,0,-2.7755575615628914e-17
6978,24.4,1,25000.0,1,2.83,80.9,4.0,25.6,1,1,5.1,2.18,1.66,1.66,0,4,0,-2.7755575615628914e-17
6979,17.0,0,29655.0,0,5.62,75.4,3.0,31.1,0,0,3.4,2.72,2.74,2.78,2,1,2,-2.7755575615628914e-17
6980,18.1,0,29679.0,1,5.74,88.2,1.0,32.8,1,1,6.3,2.42,2.76,2.78,3,0,0,-2.7755575615628914e-17
6981,23.9,1,42912.0,1,4.83,80.8,1.0,23.8,0,0,7.7,2.92,3.29,3.28,1,2,0,-2.7755575615628914e-17
6982,20.4,1,33071.0,1,5.0,76.1,1.0,25.2,1,0,7.1,2.13,1.69,1.69,2,0,1,-2.7755575615628914e-17
6983,19.5,1,62213.0,1,3.08,81.0,2.0,41.9,0,1,6.1,3.46,3.46,3.39,2,4,1,-2.7755575615628914e-17
6984,18.2,0,34358.0,1,2.74,95.9,1.0,23.9,0,0,7.3,2.2,2.26,2.27,3,0,1,-2.7755575615628914e-17
6985,19.8,1,25000.0,1,3.39,84.7,1.0,19.3,1,1,5.8,1.49,1.51,1.45,2,3,1,1.0
6986,17.9,0,25000.0,1,4.35,90.6,0.0,51.4,0,0,5.6,4.0,4.0,4.0,0,0,2,-2.7755575615628914e-17
6987,25.6,0,42714.0,1,3.61,69.1,1.0,15.500000000000002,0,0,2.8,2.24,2.17,2.18,2,1,0,-2.7755575615628914e-17
6988,21.0,1,25000.0,1,3.03,80.4,6.0,40.6,1,0,5.9,0.56,0.31000000000000005,0.3599999999999999,1,4,2,1.0
6989,20.9,0,25000.0,1,3.09,74.0,3.0,27.6,0,0,8.2,0.0,0.16000000000000014,0.22999999999999998,2,4,2,1.0
6990,22.3,0,29924.0,1,3.6,77.8,3.0,15.399999999999999,1,0,2.6,3.34,3.7199999999999998,3.74,3,4,1,-2.7755575615628914e-17
6991,23.1,1,52604.0,0,5.12,75.9,1.0,25.5,0,1,3.1,1.27,0.6699999999999999,0.6699999999999999,0,3,0,-2.7755575615628914e-17
6992,23.1,0,65135.0,1,2.6,92.3,3.0,27.3,0,1,4.9,3.07,3.13,3.16,1,1,0,-2.7755575615628914e-17
6993,23.4,1,26101.0,1,4.74,87.7,1.0,10.399999999999999,1,0,3.1,3.24,3.71,3.73,2,3,0,-2.7755575615628914e-17
6994,19.6,1,56190.0,1,4.68,76.0,3.0,35.1,0,1,6.7,3.25,3.16,3.07,1,2,0,-2.7755575615628914e-17
6995,20.3,1,31050.0,1,3.32,78.3,1.0,33.9,1,0,2.4,3.67,3.56,3.61,2,1,3,-2.7755575615628914e-17
6996,22.7,0,25000.0,1,4.38,84.9,2.0,25.8,1,0,6.7,3.3,3.31,3.41,3,1,1,-2.7755575615628914e-17
6997,19.8,0,29589.0,1,5.54,89.1,1.0,35.7,0,0,7.3,2.94,2.56,2.61,1,1,2,-2.7755575615628914e-17
6998,21.0,1,25000.0,1,3.58,90.3,0.0,32.4,1,1,6.7,0.3500000000000001,0.3900000000000001,0.3400000000000001,1,4,2,1.0
6999,21.9,1,51583.0,1,3.0,87.1,1.0,45.5,1,0,5.5,1.54,1.28,1.28,0,1,0,1.0
7000,22.7,1,29278.0,1,2.75,96.5,2.0,17.1,1,1,6.5,2.21,1.19,1.22,2,2,1,-2.7755575615628914e-17
7001,17.1,0,25000.0,1,2.9,85.4,3.0,26.5,0,0,3.4,1.56,1.71,1.71,2,0,0,1.0
7002,22.6,0,25000.0,1,5.03,78.4,0.0,42.0,1,0,6.0,4.0,4.0,3.94,2,1,1,-2.7755575615628914e-17
7003,20.5,0,29361.0,1,3.93,75.5,3.0,36.5,1,0,4.4,2.17,2.27,2.27,0,1,0,-2.7755575615628914e-17
7004,22.6,0,25000.0,0,1.92,73.4,0.0,5.0,1,1,7.1,0.8700000000000001,0.9799999999999998,0.99,1,4,2,1.0
7005,22.7,0,25000.0,1,5.63,72.3,2.0,10.0,1,0,6.8,1.67,1.66,1.67,2,3,1,1.0
7006,24.5,1,34153.0,1,3.77,87.4,3.0,30.0,0,0,4.0,4.0,3.55,3.55,0,2,1,-2.7755575615628914e-17
7007,24.0,1,25000.0,1,4.62,94.7,1.0,49.7,0,1,6.1,1.86,1.92,1.85,3,3,1,-2.7755575615628914e-17
7008,24.0,0,53981.0,1,4.78,82.8,0.0,24.8,0,0,6.2,2.36,2.24,2.32,3,2,2,-2.7755575615628914e-17
7009,24.2,0,60755.0,1,2.92,96.6,5.0,37.8,0,0,4.6,2.38,2.75,2.74,1,0,2,-2.7755575615628914e-17
7010,21.6,1,25000.0,1,2.3999999999999995,82.2,1.0,31.0,1,1,5.5,2.87,2.48,2.52,2,4,3,-2.7755575615628914e-17
7011,21.1,0,25000.0,1,2.74,86.9,0.0,36.9,0,1,6.4,2.26,2.12,2.06,1,1,1,-2.7755575615628914e-17
7012,22.9,0,54004.0,0,3.75,69.3,4.0,42.8,0,1,4.7,1.89,1.64,1.64,0,0,0,-2.7755575615628914e-17
7013,22.6,1,29709.0,1,4.57,88.5,0.0,41.3,0,1,3.9,3.87,3.7,3.69,2,1,3,-2.7755575615628914e-17
7014,20.3,0,25000.0,0,6.42,76.9,0.0,40.9,0,1,5.9,2.07,1.78,1.66,1,3,0,1.0
7015,21.9,0,27283.0,1,5.17,88.6,3.0,22.6,0,1,8.2,1.09,0.78,0.8,2,4,2,1.0
7016,20.9,1,33702.92881513424,1,2.833597846286051,92.3,2.0,28.2,0,1,8.032399601398762,0.56,0.5899999999999999,0.5899999999999999,0,3,0,1.0
7017,19.1,1,57810.0,1,3.8,84.4,2.0,36.2,0,0,4.9,3.17,3.35,3.33,3,2,0,-2.7755575615628914e-17
7018,23.8,1,42769.0,1,1.04,85.5,1.0,35.8,0,1,4.1,2.37,1.87,1.91,3,4,0,-2.7755575615628914e-17
7019,21.1,1,25000.0,1,5.25,82.9,3.0,37.1,1,1,7.6,0.8500000000000001,0.54,0.5899999999999999,3,4,2,1.0
7020,25.5,0,32380.0,1,3.74,87.1,3.0,8.8,0,1,7.1,2.31,2.06,2.07,1,4,2,-2.7755575615628914e-17
7021,17.4,1,25000.0,1,4.05,97.0,2.0,44.4,1,0,5.2,3.78,3.22,3.33,1,4,2,-2.7755575615628914e-17
7022,19.8,1,25000.0,1,3.69,82.1,2.0,9.600000000000001,1,0,4.1,1.45,1.6099999999999999,1.57,3,3,1,-2.7755575615628914e-17
7023,21.1,1,75506.0,1,4.1,83.3,0.0,21.0,0,0,4.1,3.08,3.2,3.19,3,0,0,-2.7755575615628914e-17
7024,23.5,1,30703.0,1,3.11,67.8,1.0,32.3,1,0,4.0,2.26,2.42,2.42,0,0,2,-2.7755575615628914e-17
7025,21.9,1,51951.0,1,4.13,85.4,5.0,29.6,1,1,4.6,2.89,2.89,2.85,3,2,1,-2.7755575615628914e-17
7026,21.7,0,34174.0,1,2.76,75.8,2.0,47.0,0,0,4.5,2.33,2.87,2.89,2,1,2,-2.7755575615628914e-17
7027,18.5,1,65419.0,0,4.38,80.4,2.0,16.0,1,1,4.2,2.49,2.59,2.65,1,4,0,1.0
7028,18.5,0,25000.0,1,4.35,85.8,1.0,25.6,1,0,7.5,2.01,1.32,1.24,2,3,0,1.0
7029,21.7,0,26558.0,1,4.62,69.1,1.0,6.399999999999999,0,1,8.4,1.13,0.8700000000000001,0.9100000000000001,3,3,1,-2.7755575615628914e-17
7030,18.0,1,79767.0,1,3.87,85.7,0.0,31.6,1,0,3.5,2.98,3.55,3.59,2,3,2,-2.7755575615628914e-17
7031,19.8,0,52770.0,1,5.35,84.0,0.0,27.5,0,1,4.5,3.08,2.54,2.54,0,4,0,-2.7755575615628914e-17
7032,22.1,0,65856.0,1,6.36,87.6,1.0,15.099999999999998,0,0,3.8,1.55,1.62,1.66,1,0,1,-2.7755575615628914e-17
7033,18.8,1,29612.0,0,2.01,76.9,5.0,45.7,0,1,6.1,1.1,1.5,1.54,3,4,0,-2.7755575615628914e-17
7034,24.5,1,25000.0,1,2.3500000000000005,90.9,1.0,43.0,1,0,4.9,1.12,0.41999999999999993,0.41999999999999993,0,2,1,-2.7755575615628914e-17
7035,23.7,0,25000.0,1,3.78,84.4,1.0,30.9,0,1,3.6,2.36,2.39,2.36,2,3,2,-2.7755575615628914e-17
7036,17.5,0,25000.0,1,3.41,76.3,0.0,43.7,1,0,8.5,1.57,1.36,1.36,0,2,0,1.0
7037,18.9,1,48254.0,1,4.62,71.0,3.0,28.9,0,1,6.4,2.75,2.99,2.97,2,0,0,-2.7755575615628914e-17
7038,17.0,1,40454.0,1,4.62,77.7,3.0,38.6,0,0,3.7,3.72,3.84,3.87,3,3,3,-2.7755575615628914e-17
7039,19.3,1,28568.0,1,4.39,89.0,2.0,40.4,0,0,8.2,3.38,3.43,3.43,0,0,1,-2.7755575615628914e-17
7040,22.7,1,40333.0,1,1.8399999999999999,85.6,2.0,17.2,0,0,3.4,2.42,2.49,2.46,3,3,1,-2.7755575615628914e-17
7041,20.1,0,32386.0,1,4.26,64.8,4.0,35.2,0,0,6.6,0.0,0.0,0.0,1,0,1,1.0
7042,22.0,1,52962.0,0,6.41,79.3,1.0,32.0,0,0,9.9,3.07,3.67,3.6399999999999997,2,3,0,-2.7755575615628914e-17
7043,17.7,1,52660.0,1,4.67,83.0,2.0,17.7,1,1,5.3,2.65,2.38,2.38,0,4,0,-2.7755575615628914e-17
7044,22.8,1,25000.0,1,3.91,97.3,3.0,14.7,0,1,5.0,3.77,3.36,3.34,2,3,2,-2.7755575615628914e-17
7045,19.8,1,35038.0,1,4.8,92.3,1.0,36.0,0,0,5.8,3.05,3.15,3.25,2,3,1,-2.7755575615628914e-17
7046,21.0,1,25000.0,1,2.88,80.6,4.0,26.6,0,0,9.5,1.28,1.39,1.44,2,4,1,1.0
7047,20.8,1,32203.0,1,4.54,83.4,2.0,12.399999999999999,0,0,8.2,2.39,2.65,2.65,0,0,0,-2.7755575615628914e-17
7048,18.2,1,42727.0,1,3.97,71.1,0.0,37.0,1,0,4.7,0.8500000000000001,1.03,1.03,0,4,2,-2.7755575615628914e-17
7049,18.5,0,25000.0,1,2.51,61.0,2.0,41.2,1,1,6.0,2.07,1.6800000000000002,1.68,0,2,1,-2.7755575615628914e-17
7050,23.1,0,25000.0,0,4.32,78.8,3.0,15.9,0,1,7.2,1.78,1.48,1.56,3,2,1,-2.7755575615628914e-17
7051,21.9,1,41082.19538901756,1,3.9356841899870103,75.0,2.0,30.0,0,0,5.242235547377669,1.71,1.89,1.89,0,0,1,-2.7755575615628914e-17
7052,23.3,0,34213.0,1,5.05,83.4,1.0,48.2,1,0,3.5,3.49,3.05,3.09,3,3,2,-2.7755575615628914e-17
7053,21.7,1,25156.0,0,4.17,76.0,3.0,19.1,1,0,7.5,2.65,3.05,3.11,1,1,0,-2.7755575615628914e-17
7054,21.3,1,25000.0,1,4.27,89.3,4.0,50.5,0,1,6.4,3.53,3.43,3.43,0,4,0,-2.7755575615628914e-17
7055,17.2,1,28785.0,1,4.19,96.3,1.0,26.1,0,0,6.1,3.2,3.04,3.04,2,2,1,-2.7755575615628914e-17
7056,20.4,1,25000.0,1,4.17,70.1,0.0,29.2,1,0,7.5,0.6600000000000001,1.05,0.99,3,2,1,1.0
7057,20.9,0,25859.0,1,5.48,81.6,1.0,13.3,0,0,3.4,4.0,3.92,3.92,0,2,2,-2.7755575615628914e-17
7058,25.3,1,38570.67803154784,1,3.8724164653867246,77.7,0.0,13.7,0,1,5.880348255961898,2.84,3.09,3.16,2,2,2,-2.7755575615628914e-17
7059,22.5,1,27431.0,1,2.78,82.4,1.0,22.1,1,0,10.0,0.8700000000000001,0.3900000000000001,0.3900000000000001,0,1,1,-2.7755575615628914e-17
7060,24.4,0,25000.0,1,3.84,78.4,5.0,40.6,1,1,6.5,2.28,2.07,2.02,2,1,0,-2.7755575615628914e-17
7061,22.3,0,25000.0,1,2.17,100.0,1.0,58.099999999999994,0,0,6.6,1.97,2.28,2.28,0,1,0,-2.7755575615628914e-17
7062,19.4,1,25000.0,1,5.94,81.0,2.0,61.3,1,0,5.7,4.0,4.0,3.96,2,0,2,-2.7755575615628914e-17
7063,21.3,1,51974.0,1,3.09,84.4,0.0,28.5,0,0,2.2,4.0,4.0,4.0,1,4,0,-2.7755575615628914e-17
7064,21.5,1,63378.0,0,3.01,83.3,0.0,25.7,0,0,4.0,3.04,3.85,3.84,3,4,1,-2.7755575615628914e-17
7065,18.9,1,128489.0,1,6.37,72.0,1.0,18.200000000000003,1,1,7.1,2.42,2.55,2.51,3,3,0,-2.7755575615628914e-17
7066,20.2,1,82042.0,1,3.23,83.6,0.0,43.4,1,0,4.5,2.9,2.68,2.66,2,3,2,-2.7755575615628914e-17
7067,20.5,1,25000.0,1,2.77,70.2,5.0,21.3,0,0,5.2,2.89,3.16,3.16,0,0,2,-2.7755575615628914e-17
7068,24.5,0,25000.0,1,4.86,96.4,1.0,27.2,0,0,6.0,3.03,3.43,3.52,3,3,3,-2.7755575615628914e-17
7069,17.0,0,29329.0,1,3.99,89.2,2.0,36.0,1,1,3.7,2.83,3.08,3.1,2,2,0,-2.7755575615628914e-17
7070,23.7,0,28245.0,1,2.84,77.4,1.0,35.4,0,0,3.2,1.95,2.15,2.17,2,0,1,-2.7755575615628914e-17
7071,18.9,1,30999.0,1,4.44,80.7,2.0,22.7,0,0,5.5,1.71,2.19,2.25,2,0,0,1.0
7072,18.0,1,126064.99999999999,1,4.82,90.2,1.0,28.9,1,1,4.8,3.68,3.24,3.22,2,0,0,-2.7755575615628914e-17
7073,23.6,1,25000.0,1,5.12,84.2,1.0,23.0,0,0,5.9,1.7,2.0,1.88,2,2,2,-2.7755575615628914e-17
7074,22.6,0,25000.0,1,4.33,68.8,1.0,20.0,1,0,2.9,1.82,1.89,1.91,3,4,2,-2.7755575615628914e-17
7075,23.8,1,79722.0,0,5.15,83.3,0.0,17.7,0,0,4.5,3.66,3.33,3.37,1,0,2,-2.7755575615628914e-17
7076,22.8,0,25000.0,1,5.1,90.7,3.0,12.3,0,0,6.7,1.96,2.15,2.15,0,3,2,1.0
7077,25.5,0,37652.0,0,3.4,63.3,0.0,34.3,0,0,10.0,1.48,1.46,1.5,1,2,0,1.0
7078,22.2,0,55315.0,1,6.22,83.1,4.0,27.1,1,1,5.7,2.43,2.59,2.59,0,3,2,-2.7755575615628914e-17
7079,20.7,0,39811.0,1,4.85,75.3,0.0,16.4,0,0,6.7,1.13,1.51,1.47,1,0,1,-2.7755575615628914e-17
7080,21.8,0,33358.0,0,5.81,92.1,0.0,15.3,0,0,6.4,3.69,3.31,3.32,1,4,1,-2.7755575615628914e-17
7081,23.7,0,52217.0,1,3.82,78.4,4.0,15.099999999999998,0,1,6.0,1.82,2.11,2.11,0,0,2,-2.7755575615628914e-17
7082,19.3,0,25000.0,1,5.1,77.6,3.0,22.7,0,1,6.7,1.98,2.13,2.06,2,0,1,1.0
7083,19.6,1,25000.0,1,4.35,88.6,0.0,43.5,0,1,3.8,4.0,4.0,4.0,3,4,0,-2.7755575615628914e-17
7084,20.3,1,41002.0,1,5.26,74.8,2.0,21.8,0,0,4.9,1.43,1.58,1.61,2,0,0,1.0
7085,17.0,0,25000.0,1,3.46,82.7,1.0,36.7,1,1,5.9,2.03,1.93,1.91,3,2,0,1.0
7086,21.3,0,69560.0,1,3.28,84.2,2.0,48.7,0,0,3.8,3.4,3.67,3.67,0,0,0,-2.7755575615628914e-17
7087,17.0,1,35669.0,0,5.6,80.4,3.0,32.0,1,0,6.3,0.42999999999999994,0.31000000000000005,0.31000000000000005,0,0,2,1.0
7088,21.1,1,32592.0,1,4.32,71.6,0.0,20.8,0,0,2.1,4.0,3.67,3.71,3,1,0,-2.7755575615628914e-17
7089,22.9,0,25000.0,1,5.28,75.0,1.0,28.9,0,0,7.0,1.28,0.8199999999999998,0.79,1,2,1,1.0
7090,20.0,0,25000.0,1,2.17,81.0,3.0,29.5,0,1,5.2,1.34,0.9300000000000002,0.9300000000000002,0,4,1,-2.7755575615628914e-17
7091,24.7,1,25000.0,1,2.95,66.8,4.0,50.7,0,1,6.7,0.3500000000000001,0.3900000000000001,0.31000000000000005,3,3,2,1.0
7092,17.8,0,48265.0,0,3.32,82.7,2.0,9.2,0,0,7.3,1.55,1.71,1.71,0,1,1,-2.7755575615628914e-17
7093,23.6,0,31328.30136472137,1,4.476430112688309,79.9,0.0,43.4,0,0,4.815836238737482,2.65,2.84,2.83,2,1,0,-2.7755575615628914e-17
7094,22.5,0,47716.0,1,5.64,86.6,2.0,9.100000000000001,0,0,6.0,1.73,2.11,2.11,0,1,1,1.0
7095,17.2,1,25000.0,1,4.11,87.2,3.0,39.7,1,1,2.4,3.16,2.91,2.91,0,3,0,-2.7755575615628914e-17
7096,27.0,1,26002.0,1,4.63,73.0,2.0,25.1,0,1,2.3,3.57,3.35,3.33,2,3,0,-2.7755575615628914e-17
7097,20.9,1,34619.0,1,4.22,77.8,3.0,51.9,0,0,3.2,2.17,1.98,1.87,2,4,1,-2.7755575615628914e-17
7098,19.1,1,34947.0,1,2.7,74.6,1.0,38.1,0,1,6.8,0.44999999999999996,0.99,1.05,3,0,1,1.0
7099,17.9,1,25000.0,1,4.08,77.8,0.0,36.9,1,1,3.0,4.0,3.6400000000000006,3.58,3,1,0,-2.7755575615628914e-17
7100,20.5,0,43258.0,1,2.83,80.0,0.0,18.7,1,1,5.1,1.82,1.96,1.98,2,1,1,-2.7755575615628914e-17
7101,20.7,1,25000.0,1,3.5,91.0,0.0,51.7,0,0,4.7,2.49,2.46,2.44,3,2,0,-2.7755575615628914e-17
7102,21.2,0,25000.0,1,3.71,77.2,0.0,63.8,1,0,6.1,1.12,0.9300000000000002,0.9300000000000002,0,3,0,1.0
7103,20.3,0,32605.0,1,6.15,89.1,1.0,54.1,1,1,6.8,3.03,2.84,2.87,1,3,2,-2.7755575615628914e-17
7104,22.4,1,25000.0,1,4.21,84.1,1.0,18.0,1,0,5.7,3.25,2.89,2.86,1,1,1,-2.7755575615628914e-17
7105,20.1,0,25000.0,1,3.47,93.1,2.0,27.7,0,0,6.9,2.93,2.68,2.71,3,2,1,-2.7755575615628914e-17
7106,17.0,0,46855.0,1,4.8,79.2,1.0,15.7,0,0,3.5,4.0,4.0,3.91,3,2,2,-2.7755575615628914e-17
7107,20.7,0,25000.0,1,3.14,75.5,3.0,22.7,0,0,7.3,2.87,2.89,2.94,2,3,3,-2.7755575615628914e-17
7108,17.0,1,28552.0,1,7.45,83.2,2.0,33.4,1,0,5.7,4.0,3.95,3.92,3,0,2,-2.7755575615628914e-17
7109,21.8,0,32592.0,1,4.56,69.1,2.0,38.8,1,0,6.9,0.0,0.0,0.0,2,4,1,1.0
7110,18.8,1,30088.0,1,0.79,83.3,2.0,36.4,1,0,4.6,1.1,1.02,1.0,3,0,1,1.0
7111,21.4,0,59958.0,1,2.95,86.5,2.0,9.399999999999999,0,0,1.7999999999999998,2.88,3.3,3.33,1,0,1,-2.7755575615628914e-17
7112,23.9,1,28797.0,1,6.34,90.8,2.0,29.6,0,0,6.7,3.24,3.55,3.55,0,4,1,-2.7755575615628914e-17
7113,18.9,0,38425.0,1,4.19,85.2,2.0,36.2,1,0,5.2,3.82,4.0,4.0,1,2,0,1.0
7114,23.3,1,28752.0,1,3.39,80.9,0.0,41.4,1,0,7.7,2.43,2.24,2.3,1,3,2,1.0
7115,20.0,1,42949.0,1,4.53,97.5,5.0,35.1,1,1,6.3,3.97,3.58,3.44,1,3,0,-2.7755575615628914e-17
7116,24.9,0,68603.0,1,1.9299999999999997,81.9,0.0,35.9,0,0,10.0,0.0,0.0,0.0,3,3,0,1.0
7117,20.2,0,32290.0,1,2.74,73.5,0.0,27.1,0,0,7.8,1.87,1.73,1.73,0,1,1,-2.7755575615628914e-17
7118,19.2,1,47530.0,1,2.17,81.7,0.0,33.3,0,0,5.1,3.03,2.68,2.7,1,2,1,-2.7755575615628914e-17
7119,22.5,1,71196.0,1,3.52,71.2,0.0,61.0,0,0,2.6,4.0,3.91,3.91,0,3,1,-2.7755575615628914e-17
7120,20.0,0,67125.0,1,6.09,72.1,1.0,44.5,1,1,3.9,3.68,3.84,3.71,1,3,0,-2.7755575615628914e-17
7121,19.1,0,25000.0,1,4.78,83.9,3.0,34.4,0,0,3.8,1.46,2.08,2.08,1,2,2,-2.7755575615628914e-17
7122,19.9,1,55374.0,1,4.62,71.4,2.0,38.7,1,1,4.6,3.01,2.59,2.57,1,0,1,-2.7755575615628914e-17
7123,20.9,0,34519.0,0,3.14,77.1,4.0,30.9,1,1,5.3,2.88,3.6800000000000006,3.69,1,2,0,1.0
7124,24.0,1,58124.0,1,5.01,72.7,1.0,30.9,1,0,6.1,0.32000000000000006,0.10999999999999988,0.1299999999999999,1,3,1,1.0
7125,17.0,1,41822.0,1,2.99,83.1,1.0,41.4,1,1,8.0,0.0,0.0,0.009999999999999787,2,4,2,1.0
7126,21.1,0,35081.0,1,3.73,76.3,0.0,22.8,1,0,3.9,0.41999999999999993,0.040000000000000036,0.06999999999999984,1,1,0,1.0
7127,22.4,0,38576.0,1,4.98,86.3,1.0,28.4,0,0,3.0,2.88,3.32,3.38,1,4,0,-2.7755575615628914e-17
7128,21.4,0,34653.0,1,3.89,85.6,3.0,13.600000000000001,1,1,7.0,1.04,0.8500000000000001,0.8500000000000001,0,3,3,-2.7755575615628914e-17
7129,23.9,1,35476.0,1,5.19,71.6,0.0,39.3,0,1,7.9,2.77,2.31,2.3,3,1,1,-2.7755575615628914e-17
7130,20.8,0,27030.0,1,3.74,89.4,1.0,42.8,0,0,4.6,2.91,2.77,2.81,3,3,1,-2.7755575615628914e-17
7131,20.6,1,25565.0,1,5.77,80.6,4.0,37.2,0,1,7.4,1.41,2.03,1.97,1,2,0,-2.7755575615628914e-17
7132,22.3,0,85640.0,1,4.54,72.2,2.0,27.2,1,0,6.9,2.06,2.21,2.13,1,1,1,1.0
7133,21.2,1,39597.0,1,2.85,85.0,1.0,29.5,0,1,2.4,2.94,3.04,3.04,0,2,0,-2.7755575615628914e-17
7134,20.1,1,25000.0,1,3.29,96.1,3.0,31.8,0,0,4.4,2.62,2.35,2.32,3,2,0,-2.7755575615628914e-17
7135,22.1,0,25174.0,1,3.71,80.4,2.0,43.1,1,1,4.6,1.48,1.38,1.39,2,4,0,-2.7755575615628914e-17
7136,19.6,1,56036.0,1,5.24,68.8,0.0,42.4,0,0,9.1,0.49,0.48,0.44999999999999996,1,4,0,1.0
7137,19.7,0,25000.0,1,6.39,89.4,1.0,12.8,0,0,6.4,2.27,2.01,1.97,2,0,0,-2.7755575615628914e-17
7138,19.8,0,25000.0,1,2.07,94.6,5.0,19.5,0,0,4.6,1.65,1.98,1.98,0,3,1,-2.7755575615628914e-17
7139,24.0,1,25000.0,1,3.5,73.4,3.0,35.2,0,0,4.2,4.0,3.7199999999999998,3.75,1,1,2,-2.7755575615628914e-17
7140,17.0,0,25000.0,1,5.59,75.6,2.0,13.899999999999999,1,1,2.7,3.38,3.55,3.55,0,4,1,-2.7755575615628914e-17
7141,21.9,1,25000.0,1,3.93,82.3,3.0,41.0,0,1,7.4,2.71,2.61,2.61,1,2,1,-2.7755575615628914e-17
7142,21.1,1,25000.0,1,3.8,66.5,1.0,26.7,1,0,6.2,0.28000000000000025,0.71,0.71,0,0,0,1.0
7143,17.3,0,68264.0,1,4.75,98.7,2.0,38.5,1,0,6.6,3.43,3.13,3.1,2,4,1,-2.7755575615628914e-17
7144,21.7,0,28920.0,1,2.25,81.6,1.0,30.4,0,0,3.2,0.0,0.10000000000000009,0.08000000000000007,1,0,0,-2.7755575615628914e-17
7145,22.0,1,25000.0,1,4.79,82.3,3.0,28.8,0,0,6.8,4.0,4.0,3.97,2,4,0,-2.7755575615628914e-17
7146,22.3,0,48996.92783476697,1,3.860358515048675,84.9,4.0,17.0,0,0,5.960709421613981,2.64,2.44,2.42,1,1,0,-2.7755575615628914e-17
7147,17.0,1,27286.0,1,4.26,79.9,6.0,23.4,1,0,4.2,1.96,2.29,2.28,3,3,0,-2.7755575615628914e-17
7148,24.0,0,25000.0,1,5.4,77.9,3.0,28.6,1,0,6.4,1.43,1.85,1.77,2,3,1,1.0
7149,19.4,0,25000.0,1,3.91,74.5,2.0,28.2,0,0,3.3,2.72,2.89,2.95,1,4,0,-2.7755575615628914e-17
7150,22.5,1,102611.0,0,4.05,72.6,0.0,38.7,1,0,5.8,1.79,1.55,1.52,1,4,1,1.0
7151,22.6,0,44280.0,1,4.23,85.3,2.0,22.3,1,1,5.0,1.25,0.9400000000000002,0.94,0,0,0,-2.7755575615628914e-17
7152,19.1,1,26216.0,1,1.3399999999999999,92.8,1.0,29.6,0,1,7.4,3.68,3.59,3.55,3,4,1,-2.7755575615628914e-17
7153,22.5,1,45201.0,1,5.36,89.6,2.0,48.1,0,0,7.1,1.84,1.71,1.72,1,0,0,-2.7755575615628914e-17
7154,20.2,0,25000.0,1,4.77,79.7,3.0,39.9,0,0,5.7,2.54,2.42,2.35,1,2,2,-2.7755575615628914e-17
7155,17.0,0,52684.95812405874,0,4.303533456717361,80.5,1.0,31.3,0,1,3.215269383670126,3.36,3.51,3.49,3,0,0,-2.7755575615628914e-17
7156,23.6,1,82659.0,0,4.44,94.9,2.0,12.5,0,0,6.6,3.29,2.98,2.97,3,4,0,-2.7755575615628914e-17
7157,19.3,0,25000.0,1,5.77,75.6,1.0,13.5,0,0,5.5,3.36,3.21,3.21,0,4,0,-2.7755575615628914e-17
7158,19.1,1,25000.0,1,4.28,68.7,3.0,37.6,1,1,4.0,2.4,2.4,2.37,1,4,0,-2.7755575615628914e-17
7159,20.1,1,35725.0,1,3.72,84.0,4.0,38.9,0,0,4.6,4.0,4.0,4.0,0,2,0,-2.7755575615628914e-17
7160,21.6,0,25000.0,1,1.75,88.8,0.0,6.699999999999999,1,0,3.3,2.35,2.75,2.63,1,4,1,-2.7755575615628914e-17
7161,20.9,0,43930.0,0,2.3500000000000005,62.1,1.0,38.4,0,1,7.2,0.8199999999999998,0.8300000000000001,0.79,3,2,1,1.0
7162,22.2,0,25000.0,1,3.6,85.2,1.0,23.3,0,0,6.2,1.21,1.45,1.49,1,4,2,-2.7755575615628914e-17
7163,18.1,1,44283.0,1,4.13,73.0,4.0,25.1,1,0,4.7,1.33,1.16,1.17,2,2,2,-2.7755575615628914e-17
